Player,Position,Age,Cap_Hit,Cap_Hit_Percentage,Dead_Cap,Base_Salary,Signing_Bonus,Per_Game_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Proration,Incentives,Cap_Type,Year
Alfred Blue,RB,25,"$629,483",0.41%,"($58,966)","$600,000","$29,483",-,-,-,-,-,-,table_active,2016
Jay Prosch,FB,24,"$619,670",0.40%,"($39,340)","$600,000","$19,670",-,-,-,-,-,-,table_active,2016
Andre Hal,FS,24,"$617,281",0.40%,"($34,562)","$600,000","$17,281",-,-,-,-,-,-,table_active,2016
Max Bullough,ILB,24,"$600,000",0.39%,-,"$600,000",-,-,-,-,-,-,-,table_active,2016
Tyler Ervin,RB,23,"$586,892",0.38%,"($547,569)","$450,000","$136,892",-,-,-,-,-,-,table_active,2016
Keith Mumphery,WR,24,"$566,563",0.36%,"($124,690)","$525,000","$41,563",-,-,-,-,-,-,table_active,2016
Christian Covington,DE,23,"$547,622",0.35%,"($67,866)","$525,000","$22,622",-,-,-,-,-,-,table_active,2016
Greg Mancz,C,24,"$527,000",0.34%,"($4,000)","$525,000","$2,000",-,-,-,-,-,-,table_active,2016
Kendall Lamm,RT,24,"$525,666",0.34%,"($1,334)","$525,000",$666,-,-,-,-,-,-,table_active,2016
Brian Peters,ILB,28,"$525,000",0.34%,-,"$525,000",-,-,-,-,-,-,-,table_active,2016
D.J. Reader,DT,22,"$503,845",0.32%,"($215,380)","$450,000","$53,845",-,-,-,-,-,-,table_active,2016
Joel Heath,DE,23,"$453,666",0.29%,"($11,000)","$450,000","$3,666",-,-,-,-,-,-,table_active,2016
Stephen Anderson,TE,23,"$451,666",0.29%,"($5,000)","$450,000","$1,666",-,-,-,-,-,-,table_active,2016
Corey Moore,SS,23,"$450,000",0.29%,-,"$450,000",-,-,-,-,-,-,-,table_active,2016
Don Jones,FS,26,"$436,764",0.28%,-,"$436,764",-,-,-,-,-,-,-,table_active,2016
Robert Nelson,CB,26,"$423,529",0.27%,-,"$423,529",-,-,-,-,-,-,-,table_active,2016
Brennan Scarlett,OLB,23,"$375,954",0.24%,"($5,000)","$374,288","$1,666",-,-,-,-,-,-,table_active,2016
Josh Walker,G,25,"$247,058",0.16%,-,"$247,058",-,-,-,-,-,-,-,table_active,2016
Akeem Hunt,RB,23,"$247,056",0.16%,-,"$247,056",-,-,-,-,-,-,-,table_active,2016
Ufomba Kamalu,DE,24,"$158,820",0.10%,-,"$158,820",-,-,-,-,-,-,-,table_active,2016
Denzel Rice,CB,23,"$123,528",0.08%,-,"$123,528",-,-,-,-,-,-,-,table_active,2016
Wendell Williams,WR,26,"$79,410",0.05%,-,"$79,410",-,-,-,-,-,-,-,table_active,2016
J.J. Watt,DE,27,"$14,500,000",9.34%,"($35,000,000)","$10,500,000","$2,000,000",-,-,-,-,"$2,000,000",-,table_injured,2016
Derek Newton,RT,29,"$5,500,000",3.54%,"($5,500,000)","$4,750,000","$750,000",-,-,-,-,-,-,table_injured,2016
Kevin Johnson,CB,24,"$2,283,957",1.47%,"($8,222,247)","$891,791","$1,392,166",-,-,-,-,-,-,table_injured,2016
Nick Martin,C,23,"$868,177",0.56%,"($1,672,708)","$450,000","$418,177",-,-,-,-,-,-,table_injured,2016
Jaelen Strong,WR,22,"$762,995",0.49%,"($578,985)","$570,000","$192,995",-,-,-,-,-,-,table_injured,2016
Devon Still,DT,27,"$675,000",0.43%,-,"$675,000",-,-,-,-,-,-,-,table_injured,2016
Braxton Miller,WR,24,"$627,275",0.40%,"($709,103)","$450,000","$177,275",-,-,-,-,-,-,table_injured,2016
Lonnie Ballentine,FS,23,"$536,474",0.35%,"($22,948)","$525,000","$11,474",-,-,-,-,-,-,table_injured,2016
Kurtis Drummond,SS,24,"$526,666",0.34%,"($3,334)","$525,000","$1,666",-,-,-,-,-,-,table_injured,2016
Ka'imi Fairbairn,K,22,"$450,000",0.29%,-,"$450,000",-,-,-,-,-,-,-,table_injured,2016
Gerald Rivers,DE,26,"$450,000",0.29%,-,"$450,000",-,-,-,-,-,-,-,table_injured,2016
Tony Washington,OLB,24,"$450,000",0.29%,-,"$450,000",-,-,-,-,-,-,-,table_injured,2016
K.J. Dillon,S,23,"$433,022",0.28%,"($234,936)","$374,288","$58,734",-,-,-,-,-,-,table_injured,2016
Dan Pettinato,DT,,"$89,700",0.06%,,,,,,,,,,table_practice-squad,2016
Arian Foster,RB,,"$2,300,000",1.48%,,,,,,,,,,table_dead,2016
Rahim Moore,FS,,"$2,000,000",1.29%,,,,,,,,,,table_dead,2016
Garrett Graham,TE,,"$750,000",0.48%,,,,,,,,,,table_dead,2016
Cecil Shorts,WR,,"$700,000",0.45%,,,,,,,,,,table_dead,2016
Charles James,CB,,"$458,822",0.30%,,,,,,,,,,table_dead,2016
Louis Nix,DT,,"$287,626",0.19%,,,,,,,,,,table_dead,2016
Brennan Williams,RT,,"$202,400",0.13%,,,,,,,,,,table_dead,2016
Richard Leonard,CB,,"$176,960",0.11%,,,,,,,,,,table_dead,2016
Brandon Dunn,DE,,"$176,470",0.11%,,,,,,,,,,table_dead,2016
Jeoffrey Pagan,DE,,"$173,381",0.11%,,,,,,,,,,table_dead,2016
Eric Lee,DE,,"$117,300",0.08%,,,,,,,,,,table_dead,2016
Shakeel Rashad,ILB,,"$117,300",0.08%,,,,,,,,,,table_dead,2016
Chad Slade,G,,"$117,300",0.08%,,,,,,,,,,table_dead,2016
Antonio Allen,CB,,"$80,000",0.05%,,,,,,,,,,table_dead,2016
Ufomba Kamalu,DE,,"$75,900",0.05%,,,,,,,,,,table_dead,2016
Quenton Bundrage,WR,,"$62,100",0.04%,,,,,,,,,,table_dead,2016
Akeem Hunt,RB,,"$62,100",0.04%,,,,,,,,,,table_dead,2016
Jeff Adams,G,,"$61,764",0.04%,,,,,,,,,,table_dead,2016
Jeff Adams,G,,"$55,200",0.04%,,,,,,,,,,table_dead,2016
Rashaun Allen,TE,,"$55,200",0.04%,,,,,,,,,,table_dead,2016
Eric Tomlinson,TE,,"$55,200",0.04%,,,,,,,,,,table_dead,2016
Kenny Hilliard,RB,,"$49,034",0.03%,,,,,,,,,,table_dead,2016
Joseph Cheek,T,,"$48,300",0.03%,,,,,,,,,,table_dead,2016
Kenny Hilliard,RB,,"$48,300",0.03%,,,,,,,,,,table_dead,2016
Denzel Rice,CB,,"$48,300",0.03%,,,,,,,,,,table_dead,2016
Brandon Dunn,DE,,"$35,294",0.02%,,,,,,,,,,table_dead,2016
Brandon Dunn,DE,,"$34,500",0.02%,,,,,,,,,,table_dead,2016
Robert Nelson,CB,,"$34,500",0.02%,,,,,,,,,,table_dead,2016
Wendell Williams,WR,,"$34,500",0.02%,,,,,,,,,,table_dead,2016
Brandon Dunn,DE,,"$27,600",0.02%,,,,,,,,,,table_dead,2016
Al-Hajj Shabazz,CB,,"$26,470",0.02%,,,,,,,,,,table_dead,2016
Soma Vainuku,FB,,"$26,470",0.02%,,,,,,,,,,table_dead,2016
Alan Bonner,WR,,"$24,250",0.02%,,,,,,,,,,table_dead,2016
Laurence Gibson,T,,"$20,700",0.01%,,,,,,,,,,table_dead,2016
Tevin Jones,WR,,"$20,700",0.01%,,,,,,,,,,table_dead,2016
Dalton Freeman,C,,"$20,470",0.01%,,,,,,,,,,table_dead,2016
Josh Walker,G,,"$13,800",0.01%,,,,,,,,,,table_dead,2016
Brandon Dunn,DE,,"$6,900",0.00%,,,,,,,,,,table_dead,2016
Lynden Trail,OLB,,"$6,667",0.00%,,,,,,,,,,table_dead,2016
Tony Washington,OLB,,"$5,000",0.00%,,,,,,,,,,table_dead,2016
Kurtis Drummond,SS,,"$3,334",0.00%,,,,,,,,,,table_dead,2016
Brandon Ivory,DT,,"$3,334",0.00%,,,,,,,,,,table_dead,2016
Mike McFarland,TE,,"$3,334",0.00%,,,,,,,,,,table_dead,2016
Shakeel Rashad,ILB,,"$3,333",0.00%,,,,,,,,,,table_dead,2016
Bryan Witzmann,G,,"$2,667",0.00%,,,,,,,,,,table_dead,2016
Will Johnson,T,,"$2,000",0.00%,,,,,,,,,,table_dead,2016
Cameron McLeod,DT,,"$2,000",0.00%,,,,,,,,,,table_dead,2016
Dan Pettinato,DT,,"$2,000",0.00%,,,,,,,,,,table_dead,2016
Chandler Worthy,WR,,"$2,000",0.00%,,,,,,,,,,table_dead,2016
Ra'Zahn Howard,DT,,"$1,666",0.00%,,,,,,,,,,table_dead,2016
Ufomba Kamalu,DE,,"$1,666",0.00%,,,,,,,,,,table_dead,2016
Chad Slade,G,,"$1,666",0.00%,,,,,,,,,,table_dead,2016
Wendell Williams,WR,,"$1,666",0.00%,,,,,,,,,,table_dead,2016
Duke Thomas,S,,"$1,500",0.00%,,,,,,,,,,table_dead,2016
Khari Lee,TE,,"$1,334",0.00%,,,,,,,,,,table_dead,2016
Cleveland Wallace,CB,,"$1,166",0.00%,,,,,,,,,,table_dead,2016
Carlos Thompson,OLB,,$833,0.00%,,,,,,,,,,table_dead,2016
Richard Mullaney,WR,,$500,0.00%,,,,,,,,,,table_dead,2016
Tevin Jones,WR,,$333,0.00%,,,,,,,,,,table_dead,2016
