Player,Position,Age,Cap_Hit,Cap_Hit_Percentage,Dead_Cap,Base_Salary,Signing_Bonus,Per_Game_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Proration,Incentives,Cap_Type,Year
Elvis Dumervil,OLB,32,"$7,375,000",4.75%,"($9,750,000)","$5,000,000","$1,500,000",-,-,"$875,000",-,-,-,table_active,2016
Jeremy Zuttah,C,30,"$4,607,206",2.97%,"($6,821,618)","$3,500,000","$700,000",-,-,-,-,"$407,206",-,table_active,2016
Steve Smith,WR,37,"$4,166,668",2.68%,"($4,166,668)","$3,000,000","$1,166,668",-,-,-,-,-,-,table_active,2016
Marshal Yanda,G,32,"$4,010,220",2.58%,"($11,585,882)","$885,000","$1,800,000",-,-,-,-,"$1,325,220",-,table_active,2016
Eric Weddle,FS,31,"$3,750,000",2.42%,"($9,000,000)","$1,000,000","$1,750,000",-,"$1,000,000",-,-,-,-,table_active,2016
Ronnie Stanley,LT,22,"$3,724,423",2.40%,"($20,034,331)","$450,000","$3,274,423",-,-,-,-,-,-,table_active,2016
Justin Tucker,K,27,"$3,500,000",2.25%,"($10,800,000)","$2,000,000","$1,500,000",-,-,-,-,-,-,table_active,2016
Mike Wallace,WR,30,"$3,500,000",2.25%,"($5,750,000)","$1,250,000","$2,250,000",-,-,-,-,-,-,table_active,2016
Dennis Pitta,TE,31,"$3,200,000",2.06%,"($7,600,000)","$1,000,000","$2,200,000",-,-,-,-,-,-,table_active,2016
Sam Koch,P,34,"$3,100,000",2.00%,"($5,500,000)","$2,300,000","$800,000",-,-,-,-,-,-,table_active,2016
Kamar Aiken,WR,27,"$2,553,000",1.64%,-,"$2,553,000",-,-,-,-,-,-,-,table_active,2016
C.J. Mosley,ILB,24,"$2,396,728",1.54%,"($5,192,911)","$1,218,910","$1,177,818",-,-,-,-,-,-,table_active,2016
Matt Elam,SS,25,"$2,140,997",1.38%,"($813,224)","$1,327,773","$813,224",-,-,-,-,-,-,table_active,2016
Shareece Wright,CB,29,"$2,093,333",1.35%,"($4,760,000)","$760,000","$1,333,333",-,-,-,-,-,-,table_active,2016
Breshad Perriman,WR,23,"$1,978,481",1.27%,"($5,500,443)","$830,696","$1,147,785",-,-,-,-,-,-,table_active,2016
Brandon Williams,DT,27,"$1,799,750",1.16%,"($128,750)","$1,671,000","$128,750",-,-,-,-,-,-,table_active,2016
Jerraud Powers,CB,29,"$1,750,000",1.13%,"($1,750,000)","$1,000,000","$750,000",-,-,-,-,-,-,table_active,2016
Ricky Wagner,RT,27,"$1,707,140",1.10%,"($36,140)","$1,671,000","$36,140",-,-,-,-,-,-,table_active,2016
Ryan Mallett,QB,28,"$1,500,000",0.97%,"($1,500,000)","$1,500,000",-,-,-,-,-,-,-,table_active,2016
Lawrence Guy,DE,26,"$1,250,000",0.81%,"($1,250,000)","$1,000,000","$250,000",-,-,-,-,-,-,table_active,2016
Anthony Levine,ILB,29,"$1,200,000",0.77%,"($1,200,000)","$1,000,000","$200,000",-,-,-,-,-,-,table_active,2016
Timmy Jernigan,DT,24,"$1,195,337",0.77%,"($753,782)","$818,446","$376,891",-,-,-,-,-,-,table_active,2016
Albert McClellan,OLB,30,"$1,100,000",0.71%,"($1,500,000)","$900,000","$200,000",-,-,-,-,-,-,table_active,2016
Morgan Cox,LS,30,"$940,000",0.61%,"($1,500,000)","$800,000","$140,000",-,-,-,-,-,-,table_active,2016
Kyle Juszczyk,FB,25,"$750,146",0.48%,"($75,146)","$675,000","$75,146",-,-,-,-,-,-,table_active,2016
Crockett Gillmore,T,25,"$726,504",0.47%,"($253,008)","$600,000","$126,504",-,-,-,-,-,-,table_active,2016
Brent Urban,DE,25,"$675,146",0.43%,"($150,292)","$600,000","$75,146",-,-,-,-,-,-,table_active,2016
Za'Darius Smith,OLB,24,"$645,788",0.42%,"($3,623,643)","$525,000","$120,788",-,-,-,-,-,-,table_active,2016
Javorius Allen,RB,25,"$643,618",0.41%,-,"$525,000","$118,618",-,-,-,-,-,-,table_active,2016
John Urschel,G,25,"$636,140",0.41%,"($72,280)","$600,000","$36,140",-,-,-,-,-,-,table_active,2016
James Hurst,RT,25,"$603,000",0.39%,"($3,000)","$600,000","$3,000",-,-,-,-,-,-,table_active,2016
Tavon Young,CB,22,"$601,282",0.39%,"($605,130)","$450,000","$151,282",-,-,-,-,-,-,table_active,2016
Ryan Jensen,C,25,"$600,000",0.39%,-,"$600,000",-,-,-,-,-,-,-,table_active,2016
Terrance West,RB,25,"$600,000",0.39%,-,"$600,000",-,-,-,-,-,-,-,table_active,2016
Chris Moore,WR,23,"$599,090",0.39%,"($596,360)","$450,000","$149,090",-,-,-,-,-,-,table_active,2016
Alex Lewis,G,24,"$572,974",0.37%,"($491,897)","$450,000","$122,974",-,-,-,-,-,-,table_active,2016
Kenneth Dixon,RB,22,"$545,848",0.35%,"($383,393)","$450,000","$95,848",-,-,-,-,-,-,table_active,2016
Vladimir Ducasse,G,29,"$536,470",0.35%,-,"$536,470",-,-,-,-,-,-,-,table_active,2016
Matt Judon,OLB,24,"$513,934",0.33%,"($255,736)","$450,000","$63,934",-,-,-,-,-,-,table_active,2016
Marqueston Huff,FS,24,"$458,823",0.30%,-,"$458,823",-,-,-,-,-,-,-,table_active,2016
Michael Pierce,DT,24,"$453,333",0.29%,"($10,000)","$450,000","$3,333",-,-,-,-,-,-,table_active,2016
